domain,entity,c1_properties,c3_properties,c1_text_segments,c3_text_segments,c1_entity_links,c3_entity_links,c3_presentation_elements,c3_presentation_list,c3_jsonld_properties,text_shared,text_c1_only,text_c3_only,text_jaccard,text_c1_coverage,text_c3_coverage,link_shared,link_c1_only,link_c3_only,link_jaccard,text_c1_only_sample,text_c3_only_sample
express_legal_funding,wl156383_page_podcast-2-2,11,4,37,2,8,1,2,"agent_instructions, breadcrumb_navigation",21,2,35,0,0.05405405405405406,0.05405405405405406,1.0,0,8,1,0.0,"archivo de episodios; ayuda financiera. claridad jurídica. conversaciones reales.; ayuda financiera. claridad jurídica. conversaciones reales.bienvenido athe legal lifeline, el podcast oficial deexpress legal funding, una empresa líder en financiamiento previo a la liquidación. presentado por el director de estrategia aaron winston y un panel rotativo de expertos legales y financieros, cada episodio está diseñado para ayudarle a navegar por el sistema legal y sus finanzas mientras su caso avanza.tanto si ha resultado lesionado en un accidente, como si está esperando un acuerdo o simplemente está explorando sus opciones, este podcast le ofrece la información práctica que necesita para mantenerse informado y salir adelante.escucha y suscríbetepuede escuchar todos los episodios aquí mismo, en nuestro sitio web, o en su plataforma favorita:apple podcastsspotifyarchivo de episodiosdescargo de responsabilidad:el contenido compartido en este podcast tiene fines meramente informativos y no constituye asesoramiento legal ni financiero. consulte siempre con su abogado antes de tomar decisiones relacionadas con su caso o con las opciones de financiamiento.¿de qué trata el podcast the legal lifeline?the legal lifelinees un podcast de express legal funding que explora temas legales y financieros relacionados con la financiación previa al acuerdo. presentado por el director de estrategia aaron winston, el programa ayuda a los demandantes por lesiones personales a comprender la financiación de demandas, superar las denegaciones y tomar decisiones informadas durante su proceso legal.¿quién presenta the legal lifeline?the legal lifelineestá presentado por aaron winston, director de estrategia de express legal funding, junto con los copresentadores sam y kim. juntos, ofrecen conocimientos especializados, consejos prácticos y explicaciones accesibles sobre elproceso de financiamiento legaly temas relacionados con el apoyo a los demandantes.¿dónde puedo escuchar el podcastthe legal lifeline?puede escucharthe legal lifelinedirectamente en env-expresslegalfunding-elfdev1.kinsta.cloud/podcast o en las principales plataformas, como spotify, apple podcasts y youtube. cada episodio incluye también una transcripción completa y los puntos clave para facilitar su consulta.¿el podcast the legal lifeline ofrece asesoramiento legal?no,the legal lifelineproporciona información general sobre la financiación legal y temas financieros relacionados. no es asesoramiento legal ni financiero. consulte siempre con su abogado antes de tomar cualquier decisión legal o financiera relacionada con su caso.¿qué es la financiación previa al acuerdo?la financiación previa al acuerdo es un tipo de anticipo en efectivo sin recurso para demandantes con reclamaciones activas por daños personales. ayuda a las personas a cubrir sus gastos de manutención mientras esperan que se resuelva su demanda. express legal funding ofrece este servicio y explica cómo funciona enelpodcastthe legal lifeline.",
express_legal_funding,wl156383_post_-20989,48,5,155,2,33,2,2,"agent_instructions, breadcrumb_navigation",57,3,152,0,0.01935483870967742,0.01935483870967742,1.0,1,32,1,0.029411764705882353,"(required); 2025-04-16t19:46:08-05:00""^^schema:date; 2025-09-10t13:19:14-05:00""^^schema:date",
express_legal_funding,wl156383_post_-21264,55,5,180,2,39,2,2,"agent_instructions, breadcrumb_navigation",64,4,176,0,0.022222222222222223,0.022222222222222223,1.0,1,38,1,0.025,"(required); 2025-05-02t15:29:05-05:00""^^schema:date; 2025-09-10t13:19:14-05:00""^^schema:date",
express_legal_funding,wl156383_post_-22603,45,7,156,2,27,4,2,"agent_instructions, breadcrumb_navigation",54,6,150,0,0.038461538461538464,0.038461538461538464,1.0,3,24,1,0.10714285714285714,"2025-08-11t16:28:08-05:00""^^schema:date; 2025-12-29t15:54:16-06:00""^^schema:date; 3333",
express_legal_funding,wl156383_post_10-legal-funding-myths-debunked-what-plaintiffs-need-to-know-21795,42,5,107,2,26,2,2,"agent_instructions, breadcrumb_navigation",51,3,104,0,0.028037383177570093,0.028037383177570093,1.0,1,25,1,0.037037037037037035,"(required); 2025-06-09t14:00:08-05:00""^^schema:date; 2025-10-14t07:03:44-05:00""^^schema:date",
express_legal_funding,wl156383_post_agentes-de-financiamiento-legal-2_ODA3MDU5ODI0NDk1MjA4MDM4NA,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2025-03-11t18:55:00z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/agentes-de-financiamiento-legal-2/oda3mdu5odi0ndk1mja4mdm4na; https://data.wordlift.io/wl156383/post/agentes-de-financiamiento-legal-2/nzi4mtc3odkyndgzotg1mdeyoa",
express_legal_funding,wl156383_post_agentes-de-financiamiento-legal_LTg3MzE5NTU5ODk3MjA3OTMwODg,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2025-03-11t18:55:00z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/agentes-de-financiamiento-legal/ltg3mze5ntu5odk3mja3otmwodg; https://data.wordlift.io/wl156383/post/agentes-de-financiamiento-legal/ltm1mzyzmzewntc0njg5nzi5oti",
express_legal_funding,wl156383_post_business-refuse-service-laws,41,5,121,2,24,2,2,"agent_instructions, breadcrumb_navigation",50,3,118,0,0.024793388429752067,0.024793388429752067,1.0,1,23,1,0.04,"2024-08-17t12:45:47-05:00""^^schema:date; 2025-09-02t07:50:22-05:00""^^schema:date; 2270",
express_legal_funding,wl156383_post_business-refuse-service-laws1,42,5,121,2,25,2,2,"agent_instructions, breadcrumb_navigation",51,3,118,0,0.024793388429752067,0.024793388429752067,1.0,2,23,0,0.08,"2024-08-17t12:45:47-05:00""^^schema:date; 2025-10-30t15:26:54-05:00""^^schema:date; 2270",
express_legal_funding,wl156383_post_business-refuse-service-laws_NzEyNjA4MTMwNTkyNTMxOTY4MA,12,3,18,2,8,0,2,"agent_instructions, breadcrumb_navigation",11,2,16,0,0.1111111111111111,0.1111111111111111,1.0,0,8,0,0.0,"2024-08-19t18:00:44z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/business-refuse-service-laws/nzeynja4mtmwntkyntmxoty4ma; https://i.ytimg.com/vi/238vc4sxqcq/default.jpg",
express_legal_funding,wl156383_post_can-my-lawyer-stop-me-from-getting-pre-settlement-funding,36,7,99,2,22,4,2,"agent_instructions, breadcrumb_navigation",47,6,93,0,0.06060606060606061,0.06060606060606061,1.0,3,19,1,0.13043478260869565,"(required); 1172; 2021-03-01t12:01:25-06:00""^^schema:date",
express_legal_funding,wl156383_post_can-my-lawyer-stop-me-from-getting-pre-settlement-funding1,36,7,98,2,22,4,2,"agent_instructions, breadcrumb_navigation",47,6,92,0,0.061224489795918366,0.061224489795918366,1.0,4,18,0,0.18181818181818182,"(required); 1172; 2021-03-01t12:01:25-06:00""^^schema:date",
express_legal_funding,wl156383_post_cuales-son-los-tipos-de-financiacion-legal_LTE4ODE2ODQzNDYwMTkyOTkzMjg,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2025-01-14t15:36:13z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/cuales-son-los-tipos-de-financiacion-legal/lte4ode2odqzndywmtkyotkzmjg; https://data.wordlift.io/wl156383/post/cuales-son-los-tipos-de-financiacion-legal/ltc5otmynjexmzgxmzi4nzg0ndg",
express_legal_funding,wl156383_post_dram-shop-severs-bars,32,5,128,2,18,2,2,"agent_instructions, breadcrumb_navigation",41,3,125,0,0.0234375,0.0234375,1.0,1,17,1,0.05263157894736842,"(it is important to note that the money we can provide to injured and damaged plaintiffs in missouri is a recourse loan and, therefore, not risk-free advances with the lien on the case proceeds.; 2022-02-24t21:44:43-06:00""^^schema:date; 2024-12-09t17:40:47-06:00""^^schema:date",
express_legal_funding,wl156383_post_dram-shop-severs-bars1,32,5,127,2,18,2,2,"agent_instructions, breadcrumb_navigation",41,3,124,0,0.023622047244094488,0.023622047244094488,1.0,2,16,0,0.1111111111111111,"(it is important to note that the money we can provide to injured and damaged plaintiffs in missouri is a recourse loan and, therefore, not risk-free advances with the lien on the case proceeds.; 2022-02-24t21:44:43-06:00""^^schema:date; 2025-10-30t15:28:05-05:00""^^schema:date",
express_legal_funding,wl156383_post_financiacion-de-litigios_LTM0NTUwMjE2MDg3MzczNTc4MjQ,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2025-08-27t18:50:17z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/financiacion-de-litigios/ltm0ntuwmje2mdg3mzczntc4mjq; https://data.wordlift.io/wl156383/post/financiacion-de-litigios/ltyymdq5ndu4nde2oty5nzc0mdg",
express_legal_funding,wl156383_post_financiacion-de-litigios_LTc0MzQxNzY3NDk4Mjc2ODY0MA,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2025-08-27t18:50:17z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/financiacion-de-litigios/ltc0mzqxnzy3ndk4mjc2ody0ma; https://data.wordlift.io/wl156383/post/financiacion-de-litigios/nti4mtkwnziyndexndkxnjq0oa",
express_legal_funding,wl156383_post_how-much-pre-settlement-funding-can-i-get-on-my-case-21551,43,5,203,2,26,2,2,"agent_instructions, breadcrumb_navigation",52,5,198,0,0.024630541871921183,0.024630541871921183,1.0,1,25,1,0.037037037037037035,(required); 1. approval requirements; 1. estimated settlement value,
express_legal_funding,wl156383_post_how-much-pre-settlement-funding-can-i-get1,43,5,202,2,26,2,2,"agent_instructions, breadcrumb_navigation",52,5,197,0,0.024752475247524754,0.024752475247524754,1.0,2,24,0,0.07692307692307693,(required); 1. approval requirements; 1. estimated settlement value,
express_legal_funding,wl156383_post_how-to-choose-a-trustworthy-legal-funding-company-12-tips-for-plaintiffs-19267,43,5,159,2,28,2,2,"agent_instructions, breadcrumb_navigation",52,5,154,0,0.031446540880503145,0.031446540880503145,1.0,1,27,1,0.034482758620689655,"(required); 12 steps for how to choose a trustworthy legal funding company; 2025-01-06t11:56:36-06:00""^^schema:date",
express_legal_funding,wl156383_post_legal-funding-brokers-vs-lawsuit-loan-company-como-elegir_LTIzNzc1NTM0OTI5NTA0MTc0MDg,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2025-03-11t18:55:00z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/legal-funding-brokers-vs-lawsuit-loan-company-como-elegir/ltiznzc1ntm0oti5nta0mtc0mdg; https://data.wordlift.io/wl156383/post/legal-funding-brokers-vs-lawsuit-loan-company-como-elegir/nty1ndewmti5mjawnzmwmda2na",
express_legal_funding,wl156383_post_legal-funding-myths1,43,5,107,2,27,2,2,"agent_instructions, breadcrumb_navigation",52,3,104,0,0.028037383177570093,0.028037383177570093,1.0,2,25,0,0.07407407407407407,"(required); 2025-06-09t14:00:08-05:00""^^schema:date; 2025-10-30t15:26:19-05:00""^^schema:date",
express_legal_funding,wl156383_post_legal-loans-vs-lawsuit-loans-a-complete-guide-20750,47,8,151,2,31,5,2,"agent_instructions, breadcrumb_navigation",56,5,146,0,0.033112582781456956,0.033112582781456956,1.0,4,27,1,0.125,"(required); 2025-03-30t10:40:59-05:00""^^schema:date; 2025-09-10t13:23:52-05:00""^^schema:date",
express_legal_funding,wl156383_post_legal-loans-vs-lawsuit-loans1,48,8,151,2,32,5,2,"agent_instructions, breadcrumb_navigation",57,5,146,0,0.033112582781456956,0.033112582781456956,1.0,5,27,0,0.15625,"(required); 2025-03-30t10:40:59-05:00""^^schema:date; 2025-10-30t15:26:28-05:00""^^schema:date",
express_legal_funding,wl156383_post_legal-loans-vs-lawsuit-loans1_LTMzNTk2MTI2NTU4MDg1NDQ3Njg,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2025-04-02t18:22:33z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/legal-loans-vs-lawsuit-loans1/ltmzntk2mti2ntu4mdg1ndq3njg; https://data.wordlift.io/wl156383/post/legal-loans-vs-lawsuit-loans1/ltqwoti2nju0odgymduxnde2mda",
express_legal_funding,wl156383_post_legal-loans-vs-lawsuit-loans1_NzY4MDQxMDMwOTU5NjU0NTAyNA,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2025-04-02t18:22:33z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/legal-loans-vs-lawsuit-loans1/nzy4mdqxmdmwotu5nju0ntayna; https://data.wordlift.io/wl156383/post/legal-loans-vs-lawsuit-loans1/mzmyody3otg1mdg4ndu3odi4oa",
express_legal_funding,wl156383_post_leyes-sobre-servicios-de-recoleccion-de-residuos-comerciales-2_LTY2OTczNTI2ODc2NTM5OTU1MjA,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2024-08-19t18:00:44z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/leyes-sobre-servicios-de-recoleccion-de-residuos-comerciales-2/lty2otcznti2odc2ntm5otu1mja; https://data.wordlift.io/wl156383/post/leyes-sobre-servicios-de-recoleccion-de-residuos-comerciales-2/ntc4njmzotcwmzqxmjc4nduxmg",
express_legal_funding,wl156383_post_leyes-sobre-servicios-de-recoleccion-de-residuos-comerciales-2_NzEyNjA4MTMwNTkyNTMxOTY4MA,12,3,18,2,8,0,2,"agent_instructions, breadcrumb_navigation",11,2,16,0,0.1111111111111111,0.1111111111111111,1.0,0,8,0,0.0,"2024-08-19t18:00:44z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/leyes-sobre-servicios-de-recoleccion-de-residuos-comerciales-2/nzeynja4mtmwntkyntmxoty4ma; https://i.ytimg.com/vi/238vc4sxqcq/default.jpg",
express_legal_funding,wl156383_post_leyes-sobre-servicios-de-recoleccion-de-residuos-comerciales_LTkwNjMxNTk4MjU2MjIwNDk3OTI,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2024-08-19t18:00:44z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/leyes-sobre-servicios-de-recoleccion-de-residuos-comerciales/ltkwnjmxntk4mju2mjiwndk3oti; https://data.wordlift.io/wl156383/post/leyes-sobre-servicios-de-recoleccion-de-residuos-comerciales/odgyodyzote1mjkwmte1mzm5mg",
express_legal_funding,wl156383_post_leyes-sobre-servicios-de-recoleccion-de-residuos-comerciales_NzEyNjA4MTMwNTkyNTMxOTY4MA,12,3,18,2,8,0,2,"agent_instructions, breadcrumb_navigation",11,2,16,0,0.1111111111111111,0.1111111111111111,1.0,0,8,0,0.0,"2024-08-19t18:00:44z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/leyes-sobre-servicios-de-recoleccion-de-residuos-comerciales/nzeynja4mtmwntkyntmxoty4ma; https://i.ytimg.com/vi/238vc4sxqcq/default.jpg",
express_legal_funding,wl156383_post_litigation-finance-es_LTM1MDQ3MTgxOTg5MzMyMDkwODg,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2025-08-27t18:50:17z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/litigation-finance-es/ltm1mdq3mtgxotg5mzmymdkwodg; https://data.wordlift.io/wl156383/post/litigation-finance-es/lti2odi3odczntg5odmwndk2oty",
express_legal_funding,wl156383_post_litigation-finance1,47,7,157,2,29,4,2,"agent_instructions, breadcrumb_navigation",56,6,151,0,0.03821656050955414,0.03821656050955414,1.0,4,25,0,0.13793103448275862,"2025-08-11t16:28:08-05:00""^^schema:date; 2025-10-30t15:26:16-05:00""^^schema:date; 3333",
express_legal_funding,wl156383_post_loan-on-car-accident-settlement1,58,5,182,2,42,2,2,"agent_instructions, breadcrumb_navigation",67,4,178,0,0.02197802197802198,0.02197802197802198,1.0,2,40,0,0.047619047619047616,"(required); 2025-05-02t15:29:05-05:00""^^schema:date; 2025-10-30t15:26:23-05:00""^^schema:date",
express_legal_funding,wl156383_post_lowest-cost-pre-settlement-funding,37,6,154,2,23,3,2,"agent_instructions, breadcrumb_navigation",46,3,151,0,0.01948051948051948,0.01948051948051948,1.0,2,21,1,0.08333333333333333,"(required); 2022-03-10t11:46:27-06:00""^^schema:date; 2025-05-14t19:51:42-05:00""^^schema:date",
express_legal_funding,wl156383_post_lowest-cost-pre-settlement-funding1,37,6,153,2,23,3,2,"agent_instructions, breadcrumb_navigation",46,3,150,0,0.0196078431372549,0.0196078431372549,1.0,3,20,0,0.13043478260869565,"(required); 2022-03-10t11:46:27-06:00""^^schema:date; 2025-10-30t15:28:04-05:00""^^schema:date",
express_legal_funding,wl156383_post_medical-appointments-injury-claims,24,5,95,2,10,2,2,"agent_instructions, breadcrumb_navigation",33,3,92,1,0.03125,0.031578947368421054,0.5,1,9,1,0.09090909090909091,"2021-11-24t19:33:09-06:00""^^schema:date; 2025-03-18t07:36:42-05:00""^^schema:date; 2337",unknown entity
express_legal_funding,wl156383_post_medical-appointments-injury-claims1,24,5,94,2,10,2,2,"agent_instructions, breadcrumb_navigation",33,3,91,1,0.031578947368421054,0.031914893617021274,0.5,2,8,0,0.2,"2021-11-24t19:33:09-06:00""^^schema:date; 2025-10-30t15:28:12-05:00""^^schema:date; 2337",unknown entity
express_legal_funding,wl156383_post_personal-injury-settlements-medicaid,31,6,173,2,16,3,2,"agent_instructions, breadcrumb_navigation",40,5,168,0,0.028901734104046242,0.028901734104046242,1.0,2,14,1,0.11764705882352941,"2022-06-30t15:03:30-05:00""^^schema:date; 2025-01-24t05:42:25-06:00""^^schema:date; 3120",
express_legal_funding,wl156383_post_pre-settlement-without-attorney-consent1,49,5,155,2,34,2,2,"agent_instructions, breadcrumb_navigation",58,3,152,0,0.01935483870967742,0.01935483870967742,1.0,2,32,0,0.058823529411764705,"(required); 2025-04-16t19:46:08-05:00""^^schema:date; 2025-10-30t15:26:26-05:00""^^schema:date",
express_legal_funding,wl156383_post_prestamos-legales-frente-a-prestamos-para-litigios-2_LTgwMDc2NTk5MjE2Mzg2ODY3MjA,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2025-04-02t18:22:33z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/prestamos-legales-frente-a-prestamos-para-litigios-2/ltgwmdc2ntk5mje2mzg2ody3mja; https://data.wordlift.io/wl156383/post/prestamos-legales-frente-a-prestamos-para-litigios-2/lti0njexnjqxotiynzy1mti0ndg",
express_legal_funding,wl156383_post_prestamos-legales-frente-a-prestamos-para-litigios-es_NzY1MTk4NzExODg2MDI3MTYxNg,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2025-04-02t18:22:33z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/prestamos-legales-frente-a-prestamos-para-litigios-es/nzy1mtk4nzexodg2mdi3mtyxng; https://data.wordlift.io/wl156383/post/prestamos-legales-frente-a-prestamos-para-litigios-es/lte1mzyymjq0ndq1nja3odkwnty",
express_legal_funding,wl156383_post_prestamos-legales-frente-a-prestamos-para-litigios_LTU3MTY3NTU4NDg2NDg3MjAzODQ,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2025-04-02t18:22:33z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/prestamos-legales-frente-a-prestamos-para-litigios/ltu3mty3ntu4ndg2ndg3mjazodq; https://data.wordlift.io/wl156383/post/prestamos-legales-frente-a-prestamos-para-litigios/nde3nzq0mdy5njexnzqzotm3ng",
express_legal_funding,wl156383_post_prestamos-legales-frente-a-prestamos-para-litigios_NDQ4NzI4ODY2NzIyODg2NDUxMg,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2025-04-02t18:22:33z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/prestamos-legales-frente-a-prestamos-para-litigios/ndq4nzi4ody2nziyodg2nduxmg; https://data.wordlift.io/wl156383/post/prestamos-legales-frente-a-prestamos-para-litigios/ntmwmzuymzmxnjm4nzy5nzuwna",
express_legal_funding,wl156383_post_prestamos-legales-frente-a-prestamos-para-pleitos-cual-es-la-diferencia_LTc2MTM1MjY3MjAyMjc4MzU5MDQ,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2025-04-02t18:22:33z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/prestamos-legales-frente-a-prestamos-para-pleitos-cual-es-la-diferencia/ltc2mtm1mjy3mjaymjc4mzu5mdq; https://data.wordlift.io/wl156383/post/prestamos-legales-frente-a-prestamos-para-pleitos-cual-es-la-diferencia/nzcxmtg3mdmwmzm0nda5ntiwma",
express_legal_funding,wl156383_post_prestamos-legales-frente-a-prestamos-para-pleitos-cual-es-la-diferencia_MzAwNzgxNDAwNjYzMzY2MDQxNg,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2025-04-02t18:22:33z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/prestamos-legales-frente-a-prestamos-para-pleitos-cual-es-la-diferencia/mzawnzgxndawnjyzmzy2mdqxng; https://data.wordlift.io/wl156383/post/prestamos-legales-frente-a-prestamos-para-pleitos-cual-es-la-diferencia/ltuwmdc5ota0mtk3otqxoduxmzy",
express_legal_funding,wl156383_post_puede-una-empresa-denegar-el-servicio-conozca-sus-derechos-como-cliente_MTc2NTA4MDkwNjc5MjI3ODAxNg,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2024-08-19t18:00:44z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/puede-una-empresa-denegar-el-servicio-conozca-sus-derechos-como-cliente/mtc2nta4mdkwnjc5mji3odaxng; https://data.wordlift.io/wl156383/post/puede-una-empresa-denegar-el-servicio-conozca-sus-derechos-como-cliente/ndm5odaznju5mziwmjuwnti0oa",
express_legal_funding,wl156383_post_que-tipos-de-financiamiento-legal-2_MjQ3MzU5OTYwOTM5NjEwMTEyMA,13,3,19,2,9,0,2,"agent_instructions, breadcrumb_navigation",12,2,17,0,0.10526315789473684,0.10526315789473684,1.0,0,9,0,0.0,"2025-01-14t15:36:13z""^^schema:date; details abouthttps://data.wordlift.io/wl156383/post/que-tipos-de-financiamiento-legal-2/mjq3mzu5otywotm5njewmteyma; https://data.wordlift.io/wl156383/post/que-tipos-de-financiamiento-legal-2/nju1mjcxmjaymtywnzq5mdkyoa",
express_legal_funding,wl156383_post_reserve-right-refuse-service,14,5,28,2,5,2,2,"agent_instructions, breadcrumb_navigation",23,2,26,1,0.06896551724137931,0.07142857142857142,0.5,1,4,1,0.16666666666666666,"2024-01-09t19:50:09-06:00""^^schema:date; 2656; are ""we reserve the right to refuse service"" signs legal?",unknown entity
express_legal_funding,wl156383_post_smiledirectclub-tcpa-demunda-elsay-liquidacion-y-reclamacions,12,5,70,2,3,2,2,"agent_instructions, breadcrumb_navigation",21,2,68,1,0.028169014084507043,0.02857142857142857,0.5,2,1,0,0.6666666666666666,"2025-10-28t14:09:25-05:00""^^schema:date; 2223; accodeng a el exhibits presented by ms. holt's legal equipo, smiledirectclub sent her no fewer thun seven separene messages despite her repeened respenses a cecomoe el auamened communicenien.",unknown entity
express_legal_funding,wl156383_post_smiledirectclub-tcpa-lawsuit-settlement-2,12,5,70,2,3,2,2,"agent_instructions, breadcrumb_navigation",21,2,68,1,0.028169014084507043,0.02857142857142857,0.5,2,1,0,0.6666666666666666,"2025-10-27t13:22:31-05:00""^^schema:date; 2223; accodeng a el exhibits presented by ms. holt's legal equipo, smiledirectclub sent her no fewer thun seven separene messages despite her repeened respenses a cecomoe el auamened communicenien.",unknown entity
express_legal_funding,wl156383_post_things-avoid-personal-injury,24,7,97,2,10,4,2,"agent_instructions, breadcrumb_navigation",33,2,95,1,0.02040816326530612,0.020618556701030927,0.5,3,7,1,0.2727272727272727,#10: do not forget to ask legal questions; #1: do not lie to your attorney; #2: do not put off medical treatment,unknown entity
express_legal_funding,wl156383_post_things-avoid-personal-injury1,24,7,96,2,10,4,2,"agent_instructions, breadcrumb_navigation",33,2,94,1,0.020618556701030927,0.020833333333333332,0.5,4,6,0,0.4,#10: do not forget to ask legal questions; #1: do not lie to your attorney; #2: do not put off medical treatment,unknown entity
express_legal_funding,wl156383_post_trustworthy-legal-funding-company1,44,5,159,2,29,2,2,"agent_instructions, breadcrumb_navigation",53,5,154,0,0.031446540880503145,0.031446540880503145,1.0,2,27,0,0.06896551724137931,"(required); 12 steps for how to choose a trustworthy legal funding company; 2025-01-06t11:56:36-06:00""^^schema:date",
salzburgerland,LodgingBusiness_pritzhuette-1-800-m,14,4,19,2,10,1,2,"agent_instructions, breadcrumb_navigation",13,1,18,1,0.05,0.05263157894736842,0.5,1,9,0,0.1,"besonderes unserer alm:die almhütte liegt 3,5 km vom katschberg entfernt im naturschutzgebiet gontal mit herrlichem blick aufs kareck(2.481 m) und die lungauer bergwelt. ob zu fuß oder mit der pferdekutsche (ponyalmexpress), bei uns erleben sie das almleben und genießen die köstlichen selbst erzeugten produkte. kneippen für die seele im frischen bergwasser. die ponyalm auf der pritzhütte lässt kinderherzen höher schlagen.die alm ist mit dem kinderwagen z. b. über forstwege gut erreichbar.kinder-alm: alm speziell für kinder (z. b. spielgeräte aus holz, streichelzoo, themen- oder erlebniswanderwege etc.)es führt eine offizielle mountainbike-strecke zur alm.ort / seehöhekatschberg/muhr / 1.800 mso erreichen sie uns:von der katschberghöhe ab ortszentrum über gasthof bacher 1,25 std.von der katschberghöhe ab ortszentrum über gamskogel/gontalscharte 2 std.; details abouthttp://open.salzburgerland.com/de/lodgingbusiness/pritzhuette-1-800-m; http://open.salzburgerland.com/de/entity/muhr","besonderes unserer alm:die almhütte liegt 3,5 km vom katschberg entfernt im naturschutzgebiet gontal mit herrlichem blick aufs kareck(2.481 m) und die lungauer bergwelt.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; ob zu fuß oder mit der pferdekutsche (ponyalmexpress), bei uns erleben sie das almleben und genießen die köstlichen selbst erzeugten produkte. kneippen für die seele im frischen bergwasser. die ponyalm auf der pritzhütte lässt kinderherzen höher schlagen.die alm ist mit dem kinderwagen z. b. über forstwege gut erreichbar.kinder-alm: alm speziell für kinder (z. b. spielgeräte aus holz, streichelzoo, themen- oder erlebniswanderwege etc.)es führt eine offizielle mountainbike-strecke zur alm.ort / seehöhekatschberg/muhr / 1.800 mso erreichen sie uns:von der katschberghöhe ab ortszentrum über gasthof bacher 1,25 std.von der katschberghöhe ab ortszentrum über gamskogel/gontalscharte 2 std."
